Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title,ISRC
106,Hard Candy Christmas,Dolly Parton,1982,https://www.youtube.com/watch?v=GOzi-gD7-ts,ff7b09cadbb9b9e7e072dbbb3260a0d0833a33cf74dce6d0520821a8a08d5f49,Dolly Parton - Hard Candy Christmas (Official Audio),USRN18200001
107,I Met an Angel (on Christmas Day),Céline Dion,1998,https://www.youtube.com/watch?v=S72guOSX2uA,3a8512f700841fa5630795f74ed3c95dd774c307ffa6d155822895850a9eccf9,C[LATIN SMALL LETTER E WITH ACUTE]line Dion - I Met an Angel (on Christmas Day) ,CAC229900095
108,Christmas Lights,Coldplay,2010,https://www.youtube.com/watch?v=z1rYmzQ8C9Q,192600e23e7a031c3f6d9516c4fcad362fb258ed002f3ed49b3ae3c5bad00376,Coldplay - Christmas Lights (Official Video),GBAYE1001401
109,I Wish Everyday Could Be Like Christmas,J.Bon Jovi,2011,https://www.youtube.com/watch?v=gqkImH2h4EU,e1ba61b2ffa2f1121436a4afd289842371584931cbf988e06f2f993031e3d837,Bon Jovi - I Wish Everyday Could Be Like Christmas (Official Video),QMVRR1100735
110,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,Gene Autry,1947,https://www.youtube.com/watch?v=AqiiEN8qdCg,0890b3e238e939296df439564a169d05637bf9bda42e459351b3ca3d355f2300,Here Comes Santa Claus (Right Down Santa Claus Lane) [SPARKLING HEART] GENE AUTR,USSM10309760
111,Petersburger Schlittenfahrt,James Last,1966,https://www.youtube.com/watch?v=dcY2KrUq9CY,809cb0d11f40b5c9c050ae4a361e0b87aee9c392eba46cf3ba6f9cb9da5d7d7c,Franz Lambert   Petersburger Schlittenfahrt,DEF066625140
112,Sleigh Ride,The Ronettes,1963,https://www.youtube.com/watch?v=DkXIJe8CaIc,6bb190350e92f541e7b245d32c646ea81ad24305fee29f23de6a6d2942bd9469,The Ronettes - Sleigh Ride (Official Music Video),USSM10905166
113,Letzte Weihnacht,Vanessa Mai,2017,https://www.youtube.com/watch?v=nMXH0Rl-0pE,b0cea5e6b835e0c0a95f87d1cae63fe61358bb12876964516ca4cfce6b177a37,Vanessa Mai - Letzte Weihnacht (Audio),DEA811701050
114,Step Into Christmas - Remastered,Elton John,1973,https://www.youtube.com/watch?v=IbRtGMm96F8,ba0168df9c02e241e9e9921f5558fdc9243c90928b20acd0d86aa9083e138cba,Elton John - Step Into Christmas,GBUM71702496
115,Süßer die Glocken nie klingen,Alexa Feser,2015,https://www.youtube.com/watch?v=HLicBKsDg3M,7e132083d1cc617e3bbf2cecce49cabc83d5844f909bef3d216df6b801026019,S[LATIN SMALL LETTER U WITH DIAERESIS][LATIN SMALL LETTER SHARP S]er die Glocken,DEUM71503441
116,Christmas (Baby Please Come Home),Darlene Love,1963,https://www.youtube.com/watch?v=vf4ZXBzbAio,d9a3f9fe1be5804b445c7229f8ef9bfdaceca48ad455dbfa3772d9c7fe58428c,Darlene Love - Christmas (Baby Please Come Home) (Official Music Video),USSM10905172
117,Ich hab den Weihnachtsmann gesehen,Stefanie Hertel,1990,,1f2e4fb481d00e6208b94a37a3674283ce3a29347f62b15c4a8290d28230c77f,Ich hab den Weihnachtsmann gesehen,DEF459001315
118,Mistletoe and Wine,Cliff Richard,1988,https://www.youtube.com/watch?v=rZCEBibnRM8,af1b2c766628440cf994cdee69dae5f81cb17affbcbb8926eda866622e88c1ed,Cliff Richard - Mistletoe and Wine (Official Music Video) [HD],GBAYE8800240
119,We Need a Little Christmas,Johnny Mathis,1986,https://www.youtube.com/watch?v=ofCR5Pny2S4,938d7283719c22f774936ef358d7720dbfc726b7779b5f16bf449d9e34de0450,Johnny Mathis - We Need a Little Christmas (Official Audio),USSM19914592
120,Einsam unter weißen Zweigen,Heino,1969,https://www.youtube.com/watch?v=b8r1qQxnp8M,96750430a10af2df230e50c98c23715d2be01d0e4d2653bee4ed59bd5426ab26,Einsam unter wei[LATIN SMALL LETTER SHARP S]en Zweigen,DEA340900837
121,Christmas Nite - Remastered,RuPaul,1997,https://www.youtube.com/watch?v=m5N9IHqqGcA,12dc31c748ee1c0e67f71c60371353eb6dd2cde256c7e66cc72be1d0bd22d54d,Roy Orbison - I Drove All Night (Video),USTB12300186
122,A Winter's Tale,David Essex,1983,https://www.youtube.com/watch?v=J3c18V3ChIs,e92708bf07ee6d5cb5a0c3c34e726dbdb3a1d19da69d9af8b506b7f0949d793e,David Essex - A Winter's Tale (Video),GBF088200870
123,Lonely This Christmas,Mud,1974,https://www.youtube.com/watch?v=NJ6kJ7GWtv0,671928ebc70837e12aa5e626340a11764b9605a09c593cbd79da804045e4860e,Mud - Lonely This Christmas (Official Video),GBAYE7400041
124,"Christmas Is Just Around The Corner (From ""Cranberry Christmas"")",Barry Manilow,2008,https://www.youtube.com/watch?v=SeboLv8CwfE,696e7dd0f903e5dafa6c4c3eaad7ed6f8ca4934e5a7882559260fe23624df57f,Christmas Is Just Around The Corner (From  Cranberry Christmas ),USAR10800544
125,Santa Claus Lane,Hilary Duff,2002,https://www.youtube.com/watch?v=NsqezYMAlWo,bea7d63a0be610ec38094d22385d00603d0a41b8f3ec5ed27583a62d6ab36d4f,Hillary Duff Santa Claus Lane Soundtrack demo version VHS 2002,USWD10220494
126,"Mary, Did You Know?",Michael English,1992,https://www.youtube.com/watch?v=FWo3qlqyW1c,cdc26ef94031e6d556fb96eb8dc847f9ca7812039140169d56fab0862fdea130,Amy Grant - Breath Of Heaven (Mary's Song) (Lyric Video),USCRB0000568
127,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,1985,,d36c2399fa47040fd9c90dc991fcdb446d0ea9644a87678065bce4a534798673,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra,USRC15106173
128,Blue Christmas,Elvis Presley,1957,https://www.youtube.com/watch?v=3KK6sMo8NBY,cab67c27309d32ce702ee377eb2702b79153fabcf4362c7c4e75a044b08a80bb,Elvis Presley_ Martina McBride - Blue Christmas (Official HD Video),USRC15701155
129,Every Day's Like Christmas,Kylie Minogue,2015,https://www.youtube.com/watch?v=f37t3m7W-NA,98ca6633bf839bbb9ccb0de9fd681fce2d1360d791844a71bcdeea26c134d6b3,Kylie Minogue - Every Day's Like Christmas (Official Video),GBAYE1500945
130,A Spaceman Came Travelling,Chris de Burgh,1975,https://www.youtube.com/watch?v=rcIbrKU-LEU,b961c9ca061aa73e62cfe90a915fc8d976ddc2090b699bd96dcce047a9589a7c,Chris De Burgh - A Spaceman Came Travelling (1976),GBAAM7500003
131,My Only Wish (This Year),Britney Spears,2000,https://www.youtube.com/watch?v=_MzumcY3lpk,247b202ea02755d6b1e5dcc735bc2f96bad63ec5676e43660e1edd403c6a9ef4,Britney Spears - My Only Wish (This Year) (Official Audio),USJI10000522
132,Santa Baby (with Henri René & His Orchestra),Eartha Kitt,1988,,3551d1fc12f2df74c9dcfe5a78bb1cf4415283308600eca5d507d415b156f036,Santa Baby (with Henri René & His Orchestra),USBB10101085
133,Snowman,Sia,2017,https://www.youtube.com/watch?v=J_QGZspO4gg,c760ac5b8b2ac0f28f25f7366412002b6a331b9d52f423a5ad56e7e82dfc4d70,Sia - Snowman,USAT21704212
134,... Denn es ist Weihnachtszeit,Margot Eskens,2013,,6cb100d8f2075dafab942b54c2206f055097682bba3e6061cf99f04c65e1ae58,... Denn es ist Weihnachtszeit,QMBZ91499936
135,Run Rudolph Run,Chuck Berry,1972,https://www.youtube.com/watch?v=AaOHIA0AUKE,dd47c1694bfc70421879bfa95f0b4758767ca52b94a195d5f4f4ada4530ed45b,Chuck Berry - [LEFT DOUBLE QUOTATION MARK]Run Rudolph Run[RIGHT DOUBLE QUOTATION,USMC15819663
136,"Jingle Bells, Schlittenfahrt im Schnee",Mark Forster,2015,https://www.youtube.com/watch?v=jP4-XrbGt3M,d8008aaea99d6de03d093717835b7145e4e3ff00a8c144135561c694070fea1d,Mark Forster - Sowieso (Official Video),DEUM71503430
137,Weihnacht zuhause,Nicole,1984,https://www.youtube.com/watch?v=FOqh6suxtA8,b175e95a3a2c72e8d9a868f5a111ef2eccf2754c72cb0c2dc2d48c6ae436b40e,Falco - Coming Home (Jeanny Pt. 2_ Ein Jahr danach) (Official Video) (HD Version,DEC718400010
138,Mary's Boy Child / Oh My Lord,Boney M.,1992,https://www.youtube.com/watch?v=tt41XWNua2Q,10ac0f574203f299a4a6f9ac73117f3871c09ade7a7416b6eceda6fb5eb020b8,Boney M. - Christmas-Mega-Mix (Hitparade 17.12.92),DED167800014
139,"Ach Papi, geh' doch heuer nicht auf die Weihnachtsfeier - Version 2003",Udo Jürgens,2003,https://www.youtube.com/watch?v=VzYUsl1apiA,b48b10da7ab0d15c3d3cff0025d8496caa0a17dc089f94019a29edd520844870,Ach Papi_ geh doch heuer nicht auf die Weihnachtsfeier (Es werde Licht: Meine Wi,DEA810300566
140,Weihnachtswunderhaus,Ross Antony,2016,https://www.youtube.com/watch?v=SOj7c0vQzGw,f3e0942658b511f0d520cf953a672fa0f8b831b8454da9b008a4abd5edfda7cc,Ross Antony - Weihnachtswunderhaus (Trailer),DEQS91600985
141,A Nonsense Christmas,Sabrina Carpenter,2022,https://www.youtube.com/watch?v=YcSP1ZUf1eQ,95ae2d6989208651fa87633b95a914706095c5e3683f136debd75ba07f046c97,Sabrina Carpenter - Nonsense (Official Video),USUM72222808
142,What Christmas Means To Me,Stevie Wonder,1967,https://www.youtube.com/watch?v=t1SqrqVMIEE,129c1a545de5bf52dcacb2b4c923879b33ae77b9acf7b964a9acc81ceb88c215,Stevie Wonder  - What Christmas Means To Me (Tamla T54214F) 1967,USMO16782670
143,"Rudolf, das kleine Rentier",Namika,2015,https://www.youtube.com/watch?v=WpHGBN7WCjI,16d7f04ce4dd3d485cd51b11fca1f6e55c77e25324e451c0631ce080599ddc62,Die Dorfrocker[DEER] Rudolf_ das kleine Rentier (2017) [BLACK RIGHTWARDS ARROW] ,DEUM71503438
144,O Tannenbaum,Heintje,1968,https://www.youtube.com/watch?v=02QPawC09zs,da18bc472119ac4777148e6060fc0c8b91111cb8efa695b95f87cb619dbee395,HEINTJE_ The Very Best Of_ Vol.2: O Tannenbaum-Gloria In Exelcis Deo-Weibe   Wei,NLA241701088
145,Sankt Niklas war ein Seemann,Freddy Quinn,1972,https://www.youtube.com/watch?v=of2P-rT6BjU,866706e7c1fb9546e41e38e25cd0ab30fe33c7fd22ef9bcc4e32beb62f01ded1,Sankt Niklas war ein Seemann - Harmonica-Cover,DEF067208430
146,Weihnachtssong,Sido,2006,https://www.youtube.com/watch?v=kFAR3Obvs_8,4ac627f45ceccfae4c86394707e1349cd06966fab063657fb9ab1744474f195b,SIDO - WeihnachtsSong 2006 Maxi CD Video/Pr[LATIN SMALL LETTER A WITH DIAERESIS],DEQ020501502
147,Wonderful Christmastime - Remastered,Paul McCartney,2011,https://www.youtube.com/watch?v=94Ye-3C1FC8,44a3a3078580d8269a1f7ca21e80c57cdbad17195b167e4d270f54bb67e2cdf3,Paul McCartney - Wonderful Christmastime,GBCCS1400242
148,I'll Be Home For Christmas,Bing Crosby,1945,https://www.youtube.com/watch?v=UlCy_ZDK_k0,766c07a61357a763494ae52523b72dc68a972d21e5738318469b352c8f47f8cb,Bing Crosby - I'll Be Home For Christmas (Official Music Video),USMC14303203
149,All You Need Is Love,The Beatles,1999,https://www.youtube.com/watch?v=SBFzfVih2YY,4a9532582e388ef47674456eb35090a459c97019f9e58c292867447e71641d87,Paul McCartney - No Other Baby (Official Music Video),GBAYE9901228
150,Jingle Bell Rock,Bobby Helms,1957,https://www.youtube.com/watch?v=ZnDmmiiFSUU,0e1961a25b17d3a82bf41d6751c6fe0822c1f37c36abc0e47f0fefa1216f202f,Bobby Helms - Jingle Bell Rock (Official Video),USMC15746480
151,Merry Christmas Everyone,Shakin' Stevens,1985,https://www.youtube.com/watch?v=N-PyWfVkjZc,b3f23c5231fbe070defd9ef605b9407bf51e0c8a7edddad47e611b976b48c1f4,Shakin' Stevens - Merry Christmas Everyone (Official 4K Video),GBARL0801716
152,Christmas Wrapping,The Waitresses,1981,https://www.youtube.com/watch?v=1uu0fy0Hrm8,cbcea02e436cf8ee1e925dc1a009658a5771ee600495b5a40f1f88da45e89b92,The Waitresses - Christmas Wrapping (1981),USUR10000983
153,Mistletoe,Colbie Caillat,2007,https://www.youtube.com/watch?v=ZWxnB_h8j9o,00366ee44f676274e19197404e01668753c251cfd6f307192ff37d7fa057b57a,Mistletoe by Colbie Caillat,USUM71211643
154,One More Sleep,Leona Lewis,2013,https://www.youtube.com/watch?v=j-_1-uJ6Ml4,969110e684b101923b32c2f9754b717333f701e9591aa5437dff0983742a84dc,Leona Lewis - One More Sleep (Official Video),GBHMU1300298
